AgentId;TimeStep;AwardedPowerForecast;ElectricityPriceForecast
6;600314373;5343.0;0.0
6;600317973;5320.0;0.0
6;600321573;5162.0;0.0
6;600325173;5510.0;0.0
6;600328773;5995.0;0.0
6;600332373;7274.0;39.03094827586206
6;600335973;9592.0;49.74221153846153
6;600339573;10232.0;53.5639
6;600343173;9565.0;48.80847619047619
6;600346773;9536.0;46.509441860465124
6;600350373;9555.0;48.80847619047619
6;600353973;9160.0;46.055462962962956
6;600357573;8805.0;42.48919642857142
6;600361173;9076.0;46.055462962962956
6;600364773;9153.0;46.055462962962956
6;600368373;9143.0;46.055462962962956
6;600371973;9225.0;46.055462962962956
6;600375573;9128.0;46.055462962962956
6;600379173;8801.0;44.25809090909092
6;600382773;8386.0;42.48919642857142
6;600386373;8311.0;42.48919642857142
6;600389973;8188.0;46.055462962962956
6;600393573;6960.0;39.88600000000002
6;600397173;7054.0;42.265644444444455
6;600400773;6579.0;39.23887931034482
6;600404373;6700.0;39.23887931034482
6;600407973;6708.0;39.23887931034482
6;600411573;6957.0;40.095739130434794
6;600415173;7530.0;42.70455357142856
6;600418773;8503.0;46.278796296296285
6;600422373;10604.0;53.805099999999996
6;600425973;10504.0;53.805099999999996
6;600429573;10960.0;57.78864583333333
6;600433173;10358.0;53.805099999999996
6;600436773;9761.0;49.97413461538461
6;600440373;9216.0;46.278796296296285
6;600443973;9213.0;46.278796296296285
6;600447573;9032.0;46.278796296296285
6;600451173;9279.0;46.278796296296285
6;600454773;9134.0;46.278796296296285
6;600458373;9401.0;46.278796296296285
6;600461973;9081.0;44.47736363636364
6;600465573;8751.0;44.47736363636364
6;600469173;8248.0;42.70455357142856
6;600472773;8150.0;42.70455357142856
6;600476373;8845.0;46.278796296296285
6;600479973;7028.0;35.87091666666666
6;600483573;6703.0;31.60719999999999
6;600487173;6439.0;25.60719999999999
6;600490773;6306.0;22.60719999999999
6;600494373;6123.0;1.2
6;600497973;6265.0;22.60719999999999
6;600501573;7257.0;39.297793103448264
6;600505173;8779.0;46.79738604651163
6;600508773;9786.0;53.873439999999995
6;600512373;10609.0;57.85983333333333
6;600515973;9773.0;53.873439999999995
6;600519573;9534.0;53.873439999999995
6;600523173;9604.0;56.34583589743589
6;600526773;8182.0;50.03984615384614
6;600530373;7953.0;51.4606731707317
6;600533973;7712.0;51.4606731707317
6;600537573;7369.0;53.873439999999995
6;600541173;8921.0;62.01895652173912
6;600544773;7931.0;53.873439999999995
6;600548373;7720.0;53.873439999999995
6;600551973;7388.0;53.873439999999995
6;600555573;6843.0;49.103276190476194
6;600559173;6645.0;49.103276190476194
6;600562773;6791.0;50.03984615384614
6;600566373;5406.0;42.32639111111112
6;600569973;4272.0;36.20591666666666
6;600573573;3988.0;26.341749999999998
6;600577173;4123.0;35.34175
6;600580773;4238.0;36.20591666666666
6;600584373;4458.0;38.30710638297874
6;600587973;4856.0;39.58543103448275
6;600591573;6575.0;47.107767441860474
6;600595173;7206.0;50.36067307692307
6;600598773;7553.0;51.786195121951216
6;600602373;7649.0;51.786195121951216
6;600605973;7278.0;50.36067307692307
6;600609573;7450.0;50.36067307692307
6;600613173;7113.0;50.36067307692307
6;600616773;7031.0;49.42104761904762
6;600620373;7163.0;50.36067307692307
6;600623973;7423.0;50.36067307692307
6;600627573;8221.0;54.20709999999999
6;600631173;9051.0;58.20739583333333
6;600634773;8634.0;56.688051282051276
6;600638373;7714.0;54.20709999999999
6;600641973;6780.0;49.42104761904762
6;600645573;6702.0;46.65101851851851
6;600649173;6878.0;44.84281818181819
6;600652773;7231.0;46.65101851851851
6;600656373;5468.0;38.30710638297874
6;600659973;5199.0;36.20591666666666
6;600663573;5044.0;36.20591666666666
6;600667173;5348.0;36.20591666666669
6;600670773;5855.0;40.4453043478261
6;600674373;6733.0;46.65101851851851
6;600677973;8977.0;56.688051282051276
6;600681573;10419.0;62.38163043478261
6;600685173;10894.0;61.84956756756756
6;600688773;11264.0;62.38163043478261
6;600692373;11344.0;58.20739583333333
6;600695973;11382.0;46.65101851851851
6;600699573;10926.0;46.65101851851851
6;600703173;10268.0;47.107767441860474
6;600706773;10292.0;46.65101851851851
6;600710373;10226.0;46.65101851851851
6;600713973;10104.0;47.107767441860474
6;600717573;10830.0;47.107767441860474
6;600721173;10702.0;46.65101851851851
6;600724773;9970.0;46.65101851851851
6;600728373;8339.0;46.65101851851851
6;600731973;6832.0;47.107767441860474
6;600735573;6487.0;47.107767441860474
6;600739173;6199.0;46.65101851851851
6;600742773;6930.0;46.65101851851851
6;600746373;6069.0;46.65101851851851
6;600749973;5691.0;46.65101851851851
6;600753573;5964.0;46.65101851851851
6;600757173;5837.0;46.65101851851851
6;600760773;5937.0;47.107767441860474
6;600764373;5802.0;47.107767441860474
6;600767973;6684.0;47.107767441860474
6;600771573;7115.0;47.107767441860474
6;600775173;9005.0;47.107767441860474
6;600778773;7113.0;47.107767441860474
6;600782373;6383.0;47.107767441860474
6;600785973;6279.0;47.107767441860474
6;600789573;6862.0;47.107767441860474
6;600793173;7272.0;49.42104761904762
6;600796773;7006.0;49.42104761904762
6;600800373;7057.0;46.65101851851851
6;600803973;8915.0;47.107767441860474
6;600807573;9563.0;47.107767441860474
6;600811173;9276.0;47.107767441860474
6;600814773;9088.0;47.107767441860474
6;600818373;8008.0;47.107767441860474
6;600821973;7225.0;46.65101851851851
6;600825573;6740.0;46.65101851851851
6;600829173;6633.0;46.65101851851851
6;600832773;6083.0;46.65101851851851
6;600836373;5966.0;46.65101851851851
6;600839973;5035.0;42.62297777777779
6;600843573;4832.0;42.62297777777779
6;600847173;4789.0;42.62297777777779
6;600850773;4945.0;43.06348214285713
6;600854373;5877.0;46.65101851851851
6;600857973;6175.0;47.107767441860474
6;600861573;6728.0;50.36067307692307
6;600865173;7060.0;50.36067307692307
6;600868773;7151.0;50.36067307692307
6;600872373;7200.0;50.36067307692307
6;600875973;6695.0;49.42104761904762
6;600879573;6173.0;49.42104761904762
6;600883173;6204.0;50.36067307692307
6;600886773;6402.0;50.36067307692307
6;600890373;8186.0;50.36067307692307
6;600893973;9115.0;47.107767441860474
6;600897573;8866.0;47.107767441860474
6;600901173;8712.0;47.107767441860474
6;600904773;7473.0;47.107767441860474
6;600908373;7135.0;49.42104761904762
6;600911973;6668.0;47.107767441860474
6;600915573;5596.0;46.9004074074074
6;600919173;4851.0;43.30396428571428
6;600922773;4750.0;42.86239111111112
6;600926373;4745.0;42.86239111111112
6;600929973;4834.0;43.30396428571428
6;600933573;5317.0;46.9004074074074
6;600937173;7362.0;54.47643999999999
6;600940773;10080.0;67.62307428571428
6;600944373;10145.0;54.47643999999999
6;600947973;9959.0;52.04896585365854
6;600951573;9866.0;50.61965384615384
6;600955173;9468.0;50.61965384615384
6;600958773;9008.0;50.61965384615384
6;600962373;9033.0;52.04896585365854
6;600965973;8636.0;50.61965384615384
6;600969573;8877.0;52.04896585365854
6;600973173;9610.0;54.47643999999999
6;600976773;9917.0;54.47643999999999
6;600980373;9954.0;54.47643999999999
6;600983973;9495.0;54.47643999999999
6;600987573;8943.0;50.61965384615384
6;600991173;7609.0;49.67756190476191
6;600994773;7662.0;47.358316279069776
6;600998373;6552.0;49.67756190476191
6;601001973;6601.0;49.754133333333336
6;601005573;6272.0;50.69696153846153
6;601009173;5506.0;47.43310697674419
6;601012773;5164.0;46.97485185185184
6;601016373;4853.0;46.97485185185184
6;601019973;5200.0;46.97485185185184
6;601023573;6851.0;54.55683999999999
6;601027173;9388.0;59.60193684210525
6;601030773;9849.0;50.69696153846153
6;601034373;9672.0;52.12740487804878
6;601037973;9597.0;52.12740487804878
6;601041573;9087.0;52.12740487804878
6;601045173;8150.0;54.55683999999999
6;601048773;8000.0;52.12740487804878
6;601052373;7687.0;54.55683999999999
6;601055973;8204.0;52.12740487804878
6;601059573;9148.0;52.12740487804878
6;601063173;9781.0;54.55683999999999
6;601066773;9691.0;52.12740487804878
6;601070373;8589.0;52.12740487804878
6;601073973;7221.0;50.69696153846153
6;601077573;6500.0;50.69696153846153
6;601081173;6639.0;52.12740487804878
6;601084773;6010.0;50.69696153846153
6;601088373;5340.0;47.43310697674419
6;601091973;5217.0;47.43310697674419
6;601095573;5017.0;46.97485185185184
6;601099173;4738.0;45.16076363636364
6;601102773;4395.0;43.37574999999999
6;601106373;5413.0;49.754133333333336
6;601109973;7084.0;54.55683999999999
6;601113573;9651.0;70.59039999999999
6;601117173;10079.0;54.55683999999999
6;601120773;10051.0;54.55683999999999
6;601124373;9939.0;54.55683999999999
6;601127973;9766.0;54.55683999999999
6;601131573;9393.0;54.55683999999999
6;601135173;9258.0;54.55683999999999
6;601138773;9414.0;54.55683999999999
6;601142373;9319.0;54.55683999999999
6;601145973;9947.0;54.55683999999999
6;601149573;10047.0;54.55683999999999
6;601153173;10029.0;54.55683999999999
6;601156773;9529.0;54.55683999999999
6;601160373;8947.0;50.69696153846153
6;601163973;8548.0;50.69696153846153
6;601167573;7921.0;50.69696153846153
6;601171173;6640.0;50.69696153846153
6;601174773;5557.0;49.82304761904762
6;601178373;5347.0;47.500418604651166
6;601181973;5321.0;47.500418604651166
6;601185573;5233.0;47.500418604651166
6;601189173;5298.0;47.500418604651166
6;601192773;5584.0;47.500418604651166
6;601196373;8590.0;58.64708333333333
6;601199973;9262.0;50.76653846153845
6;601203573;10044.0;54.62919999999999
6;601207173;10193.0;54.62919999999999
6;601210773;10178.0;54.62919999999999
6;601214373;10148.0;54.62919999999999
6;601217973;10156.0;54.62919999999999
6;601221573;10173.0;54.62919999999999
6;601225173;10296.0;52.198
6;601228773;10215.0;50.76653846153845
6;601232373;10845.0;50.76653846153845
6;601235973;11290.0;50.76653846153845
6;601239573;11286.0;50.76653846153845
6;601243173;10980.0;50.76653846153845
6;601246773;10309.0;50.76653846153845
6;601250373;9698.0;50.76653846153845
6;601253973;9434.0;54.62919999999999
6;601257573;8096.0;54.62919999999999
6;601261173;7562.0;50.76653846153845
6;601264773;6932.0;47.500418604651166
6;601268373;7034.0;49.82304761904762
6;601271973;7068.0;49.82304761904762
6;601275573;6773.0;47.500418604651166
6;601279173;7048.0;49.82304761904762
6;601282773;9237.0;59.67810526315789
6;601286373;11310.0;52.198
6;601289973;11611.0;52.198
6;601293573;11579.0;50.76653846153845
6;601297173;11434.0;50.76653846153845
6;601300773;11513.0;49.82304761904762
6;601304373;11179.0;49.82304761904762
6;601307973;9778.0;49.82304761904762
6;601311573;9771.0;50.76653846153845
6;601315173;9182.0;50.76653846153845
6;601318773;8881.0;50.76653846153845
6;601322373;9938.0;52.198
6;601325973;10144.0;49.82304761904762
6;601329573;8308.0;47.041851851851845
6;601333173;7777.0;47.041851851851845
6;601336773;6932.0;45.226545454545466
6;601340373;6560.0;43.44035714285713
6;601343973;5883.0;38.666340425531935
6;601347573;5391.0;38.666340425531935
6;601351173;5337.0;38.666340425531935
6;601354773;5355.0;39.94931034482758
6;601358373;5082.0;38.666340425531935
6;601361973;5101.0;40.81234782608697
6;601365573;4970.0;40.81234782608697
6;601369173;5732.0;47.041851851851845
6;601372773;6433.0;50.76653846153845
6;601376373;6159.0;50.76653846153845
6;601379973;6579.0;50.76653846153845
6;601383573;6655.0;50.76653846153845
6;601387173;6828.0;50.76653846153845
6;601390773;6603.0;50.76653846153845
6;601394373;6418.0;49.82304761904762
6;601397973;6610.0;50.76653846153845
6;601401573;6338.0;49.82304761904762
6;601405173;5902.0;47.500418604651166
6;601408773;6793.0;50.76653846153845
6;601412373;6868.0;50.76653846153845
6;601415973;6643.0;52.198
6;601419573;5219.0;43.44035714285713
6;601423173;4864.0;43.44035714285713
6;601426773;5065.0;45.226545454545466
6;601430373;4329.0;40.81234782608697
6;601433973;4154.0;40.81234782608697
6;601437573;3947.0;40.81234782608697
6;601441173;3560.0;39.94931034482758
6;601444773;3104.0;36.557666666666655
6;601448373;3280.0;36.557666666666655
6;601451973;3608.0;39.94931034482758
6;601455573;3745.0;39.94931034482758
6;601459173;4426.0;40.81234782608697
6;601462773;4892.0;43.44035714285713
6;601466373;5570.0;47.041851851851845
6;601469973;5604.0;45.226545454545466
6;601473573;5143.0;43.44035714285713
6;601477173;5582.0;47.041851851851845
6;601480773;5412.0;45.226545454545466
6;601484373;5111.0;45.226545454545466
6;601487973;5274.0;45.226545454545466
6;601491573;5063.0;45.226545454545466
6;601495173;5560.0;47.041851851851845
6;601498773;6178.0;49.82304761904762
6;601502373;6055.0;49.82304761904762
6;601505973;5546.0;47.500418604651166
6;601509573;4689.0;43.44035714285713
6;601513173;5106.0;47.041851851851845
6;601516773;4174.0;39.94931034482758
6;601520373;3542.0;36.02501666666669
6;601523973;3363.0;36.02501666666665
6;601527573;3289.0;34.86385
6;601531173;3039.0;34.86385
6;601534773;3326.0;38.12235744680853
6;601538373;3723.0;40.256539130434795
6;601541973;5824.0;51.57440975609756
6;601545573;6642.0;53.990019999999994
6;601549173;7426.0;56.46540512820512
6;601552773;7933.0;57.981270833333326
6;601556373;7966.0;53.990019999999994
6;601559973;7740.0;53.990019999999994
6;601563573;7141.0;51.57440975609756
6;601567173;7223.0;53.990019999999994
6;601570773;7164.0;53.990019999999994
6;601574373;6909.0;53.990019999999994
6;601577973;7219.0;53.990019999999994
6;601581573;8179.0;57.981270833333326
6;601585173;8130.0;56.46540512820512
6;601588773;8186.0;57.981270833333326
6;601592373;7094.0;53.990019999999994
6;601595973;6293.0;51.57440975609756
6;601599573;6175.0;50.151942307692295
6;601603173;6255.0;49.21430476190476
6;601606773;5955.0;46.23412962962962
6;601610373;5667.0;44.4335090909091
6;601613973;4534.0;37.92392340425533
6;601617573;4453.0;37.92392340425533
6;601621173;4872.0;39.19729310344827
6;601624773;6199.0;46.23412962962962
6;601628373;7158.0;48.99224761904762
6;601631973;9569.0;61.36282162162161
6;601635573;10723.0;66.80069714285713
6;601639173;10475.0;66.24188636363635
6;601642773;10070.0;64.04095555555554
6;601646373;9480.0;61.36282162162161
6;601649973;9114.0;49.92774999999999
6;601653573;8509.0;46.68893953488372
6;601657173;8132.0;46.68893953488372
6;601660773;7737.0;46.68893953488372
6;601664373;8439.0;51.34693658536585
6;601667973;8986.0;51.34693658536585
6;601671573;8934.0;49.92774999999999
6;601675173;8411.0;51.34693658536585
6;601678773;6368.0;49.92774999999999
6;601682373;5881.0;49.92774999999999
6;601685973;5605.0;49.92774999999999
6;601689573;5307.0;48.99224761904762
6;601693173;4159.0;42.833767857142846
6;601696773;4144.0;42.833767857142846
6;601700373;4047.0;42.39428444444446
6;601703973;4138.0;42.39428444444446
6;601707573;4364.0;42.39428444444446
6;601711173;4898.0;42.833767857142846
6;601714773;6658.0;51.535190243902434
6;601718373;7963.0;53.949819999999995
6;601721973;8853.0;61.57142702702702
6;601725573;8255.0;57.93939583333333
6;601729173;8151.0;56.424174358974355
6;601732773;7948.0;50.11328846153845
6;601736373;7903.0;50.11328846153845
6;601739973;7679.0;50.11328846153845
6;601743573;7402.0;50.11328846153845
6;601747173;7459.0;50.11328846153845
6;601750773;7793.0;50.11328846153845
6;601754373;8718.0;49.17601904761905
6;601757973;8364.0;46.412796296296285
6;601761573;7957.0;46.412796296296285
6;601765173;7404.0;50.11328846153845
6;601768773;5940.0;46.412796296296285
6;601772373;5860.0;49.17601904761905
6;601775973;5749.0;50.11328846153845
6;601779573;5060.0;46.64032558139535
6;601783173;4974.0;46.64032558139535
6;601786773;5089.0;48.942476190476185
6;601790373;5112.0;48.942476190476185
6;601793973;5201.0;48.942476190476185
6;601797573;5557.0;48.942476190476185
6;601801173;6997.0;51.29595121951219
6;601804773;9411.0;51.29595121951219
6;601808373;9364.0;51.29595121951219
6;601811973;9165.0;49.87749999999999
6;601815573;8612.0;49.87749999999999
6;601819173;8967.0;49.87749999999999
6;601822773;8219.0;49.87749999999999
6;601826373;8523.0;51.29595121951219
6;601829973;8418.0;51.29595121951219
6;601833573;8600.0;49.87749999999999
6;601837173;8597.0;49.87749999999999
6;601840773;9243.0;49.87749999999999
6;601844373;9393.0;49.87749999999999
6;601847973;8904.0;49.87749999999999
6;601851573;6832.0;48.942476190476185
6;601855173;6704.0;48.942476190476185
6;601858773;6297.0;44.386
6;601862373;5556.0;40.00834782608697
6;601865973;5787.0;41.84756444444446
6;601869573;5688.0;41.84756444444446
6;601873173;5429.0;38.83341379310344
6;601876773;5297.0;37.56468936170214
